,label,eval0,eval1,eval2,eval3,eval4,eval5,eval6,eval7,eval8,eval9,eval10,eval11,eval12,eval13,eval14,eval15,eval16,eval17,eval18,eval19,eval20,eval21,eval22,eval23,eval24,eval25,eval26,eval27,eval28,eval29,10.0-percent0,10.0-percent10,10.0-percent20,10.0-percent30,10.0-percent40,10.0-percent50,10.0-percent60,10.0-percent70,10.0-percent80,10.0-percent90,10.0-percent100
10,1,1.993997573852539,1.990088701248169,1.9491877555847168,1.928882122039795,1.8912725448608398,1.8149328231811523,1.7680727243423462,1.7675923109054565,1.7675918340682983,1.695151686668396,1.6200674772262573,1.572113037109375,1.5548862218856812,1.4342588186264038,1.434258222579956,1.4128437042236328,1.3290047645568848,1.1279977560043335,1.000000238418579,0.9999999403953552,0.9999998807907104,0.9999998807907104,0.9999997615814209,0.9999996423721313,0.9999996423721313,0.999999463558197,0.9999994039535522,0.8716988563537598,0.6975853443145752,0.5657413005828857,7.360017821190633e-09,9.142949427830767e-06,2.495414451871739e-05,2.9741359908093798e-05,3.0272413095368572e-05,6.778239025476853e-05,7.686174824651817e-05,0.00013012710430927423,0.00016096095279825097,0.0002533301476049287,0.000472887323368675
11,1,1.9954370260238647,1.990768551826477,1.9598774909973145,1.929183840751648,1.8921351432800293,1.8274353742599487,1.7703207731246948,1.7675925493240356,1.7675917148590088,1.7675912380218506,1.6954777240753174,1.6589314937591553,1.5806421041488647,1.5689359903335571,1.4342586994171143,1.4342585802078247,1.4342584609985352,1.4128572940826416,1.3706392049789429,1.3290257453918457,1.1279995441436768,1.0000009536743164,1.0000005960464478,1.0000005960464478,1.000000238418579,1.0,0.9999998807907104,0.9999998211860657,0.8716980218887329,0.6975754499435425,7.739911639585589e-09,1.3036963110269605e-07,3.2199892483353226e-07,3.227317737904068e-06,8.458478601089288e-06,9.867942664633712e-06,2.629605724296155e-05,3.0272174542106375e-05,3.817640702649345e-05,7.580451700669769e-05,0.0001608623833597892
12,1,1.9930837154388428,1.98897385597229,1.9335614442825317,1.9258973598480225,1.8892699480056763,1.7841476202011108,1.7675920724868774,1.767591953277588,1.7043488025665283,1.68685781955719,1.5767364501953125,1.5671250820159912,1.4342585802078247,1.4342584609985352,1.4128466844558716,1.3290081024169922,1.127997875213623,1.0000008344650269,1.0000008344650269,1.0000004768371582,1.0000004768371582,1.000000238418579,1.0000001192092896,0.9999997019767761,0.9999990463256836,0.8716984987258911,0.6975841522216797,0.5657415986061096,0.5657413601875305,0.5207700729370117,8.154227021876296e-07,3.115130457054384e-05,3.115143706989455e-05,4.153123864527977e-05,7.301781641635091e-05,0.0002924636366979099,0.00035958172201378083,0.00044691557903493544,0.0006307934583382027,0.0007758174912079287,0.00135798303696831
13,0,1.9914976358413696,1.9828312397003174,1.920973300933838,1.8916372060775757,1.7927589416503906,1.767591953277588,1.767590880393982,1.6875667572021484,1.6619396209716797,1.566900372505188,1.4342585802078247,1.4342583417892456,1.414725661277771,1.3808304071426392,1.3234779834747314,1.1278557777404785,1.0000003576278687,0.9999997019767761,0.9999995827674866,0.8718428611755371,0.6995807886123657,0.6253584623336792,0.5657416582107544,0.5657414197921753,0.510479211807251,0.4202214479446411,0.3637404441833496,0.31121981143951416,0.2842007875442505,0.23240827023983002,0.001860641709198889,0.0025537091914981267,0.004129507853460087,0.0043395239388437385,0.0045539973501191044,0.006159672043099435,0.006836662861405022,0.008138997314948913,0.011195843473053482,0.015444110390505285,0.018270052780433137
14,1,1.9937007427215576,1.9898467063903809,1.9474433660507202,1.9288345575332642,1.8912549018859863,1.8130820989608765,1.7675918340682983,1.7675917148590088,1.7652037143707275,1.694742202758789,1.593564510345459,1.5704373121261597,1.479041337966919,1.4342588186264038,1.4342583417892456,1.412826418876648,1.3289918899536133,1.1279979944229126,1.0000008344650269,1.0000004768371582,1.0000001192092896,0.9999999403953552,0.9999997615814209,0.9999997615814209,0.9999997019767761,0.9999994039535522,0.8716990947723389,0.6975897550582886,0.5657415390014648,0.5657408237457275,7.739768818584968e-09,1.3793065839041815e-07,2.49825289008975e-05,3.0205168904636364e-05,3.027657028380423e-05,6.777659522805625e-05,0.00015266058738365942,0.00031584699519204287,0.00032279456806293583,0.0005673251787254147,0.0005956745574156544
15,1,1.994606614112854,1.9904491901397705,1.9536906480789185,1.9290103912353516,1.8914196491241455,1.8660252094268799,1.8056750297546387,1.767592191696167,1.7675915956497192,1.7571685314178467,1.6942635774612427,1.5848808288574219,1.569604754447937,1.4342586994171143,1.4342583417892456,1.4128589630126953,1.3290388584136963,1.1279996633529663,1.0000007152557373,1.0000003576278687,1.0,0.9999999403953552,0.9999998211860657,0.9999997615814209,0.9999997615814209,0.9999997019767761,0.9999997019767761,0.9999996423721313,0.9999992847442627,0.8716973066329956,3.162664055791445e-09,5.5220687759624485e-08,1.7266700427574237e-07,7.726029364173509e-07,7.1150780727434086e-06,1.4027004387754062e-05,1.620357695880777e-05,2.553027557119843e-05,3.0270397783922612e-05,3.149184922799087e-05,3.679852065999577e-05
16,1,1.9921997785568237,1.9860153198242188,1.9775663614273071,1.9291044473648071,1.8787450790405273,1.8243987560272217,1.7675918340682983,1.7675915956497192,1.7445693016052246,1.7031747102737427,1.6549400091171265,1.5992720127105713,1.5433392524719238,1.4342583417892456,1.4342583417892456,1.4280390739440918,1.3956209421157837,1.351697325706482,1.1658732891082764,1.000000238418579,1.0000001192092896,0.9999998211860657,0.9999998211860657,0.9999997615814209,0.9999997019767761,0.9999996423721313,0.8391361236572266,0.6364923715591431,0.5731605291366577,0.5657414793968201,9.744349850364359e-09,2.3033496995496977e-05,2.9400793265852104e-05,3.466372717397508e-05,5.8487063419561185e-05,6.820896827603007e-05,9.315217113825316e-05,0.0001990634045335262,0.0003983521390230136,0.0005724204166085065,0.0011653747900645152
17,1,1.992098331451416,1.983548641204834,1.944757103919983,1.928450584411621,1.8405622243881226,1.767592191696167,1.7675918340682983,1.7399226427078247,1.703169584274292,1.6233779191970825,1.5503144264221191,1.4342585802078247,1.4342583417892456,1.3958631753921509,1.3521251678466797,1.1667814254760742,1.000000238418579,1.0,0.9999997615814209,0.9999997615814209,0.9999996423721313,0.9999995231628418,0.9999992847442627,0.8384382724761963,0.6360347270965576,0.5657418966293335,0.5657413601875305,0.5425533056259155,0.49003124237060547,0.4067542552947998,6.840914042235289e-05,0.0001768076768617517,0.00022328840218638476,0.00046801657790371764,0.0007839974206249666,0.0008843033302617877,0.0011496914188529393,0.0013117974354273404,0.0017413593424616541,0.0018592938972340814,0.0025276068172120063
18,0,1.9921034574508667,1.9840333461761475,1.97048020362854,1.9297680854797363,1.9235669374465942,1.8011680841445923,1.767591953277588,1.7675912380218506,1.7274084091186523,1.7014691829681396,1.620296597480774,1.5609328746795654,1.4873840808868408,1.4342585802078247,1.434258222579956,1.3686603307724,1.2001582384109497,1.1155879497528076,1.0000005960464478,1.0000004768371582,1.000000238418579,1.000000238418579,1.000000238418579,0.9999998807907104,0.9999997615814209,0.9999997615814209,0.8947814702987671,0.7459723949432373,0.6349503993988037,0.5657413601875305,7.73120853778339e-09,1.1188815057842142e-05,2.862996273243394e-05,3.082818519729281e-05,3.795314084436269e-05,7.30255964919219e-05,0.00015165830985347222,0.00017664662641623857,0.0002794680013131374,0.0003430073159410074,0.0005871939351783263
19,0,1.9921036958694458,1.984033465385437,1.9704804420471191,1.9297682046890259,1.9235671758651733,1.8011679649353027,1.7675915956497192,1.7675912380218506,1.7274081707000732,1.701469898223877,1.6202964782714844,1.5609331130981445,1.4873840808868408,1.4342588186264038,1.4342584609985352,1.3686606884002686,1.200157880783081,1.1155881881713867,1.0000011920928955,1.0000004768371582,1.000000238418579,1.000000238418579,1.0000001192092896,1.0,1.0,0.9999997615814209,0.8947813510894775,0.7459723949432373,0.6349500417709351,0.5657419562339783,7.731306854497491e-09,1.1188870922982165e-05,2.8629912906272024e-05,3.0828223540665826e-05,3.795316731947065e-05,6.222500862238591e-05,7.860843305801263e-05,0.00014156070247003802,0.0002156630458150685,0.0004190825311000102,0.000745274097445875
20,0,1.992140769958496,1.9899250268936157,1.9825634956359863,1.936034917831421,1.927998661994934,1.8381245136260986,1.767592191696167,1.767591953277588,1.7675914764404297,1.7620338201522827,1.7130231857299805,1.6969987154006958,1.6243999004364014,1.569031000137329,1.499820590019226,1.4342586994171143,1.4342585802078247,1.4342576265335083,1.3707826137542725,1.367447018623352,1.2014896869659424,1.1165231466293335,1.0000004768371582,1.0000003576278687,0.9999999403953552,0.9999998807907104,0.9999997615814209,0.9999994039535522,0.9999994039535522,0.8941483497619629,6.962838701946108e-09,8.421810149047729e-08,1.4455076306497894e-07,3.038769881401543e-07,4.4959459338203354e-07,6.087721047225802e-06,7.864202360098685e-06,1.1844659199149328e-05,2.3169152983369196e-05,3.02701460492355e-05,3.195897446368324e-05
21,0,1.9921047687530518,1.9841983318328857,1.9729527235031128,1.9299099445343018,1.924047589302063,1.8025925159454346,1.767592191696167,1.7675915956497192,1.7329989671707153,1.7033408880233765,1.6629605293273926,1.5778663158416748,1.5095138549804688,1.4342588186264038,1.4342583417892456,1.3693692684173584,1.2041891813278198,1.1183667182922363,1.0000008344650269,1.0000003576278687,1.0000001192092896,1.0,1.0,1.0,1.0,0.9999995231628418,0.9999994039535522,0.8929013013839722,0.7335494756698608,0.634688138961792,7.788147070226285e-09,1.4519176528789984e-06,9.973301390936347e-06,2.257279558657111e-05,3.0272438249476315e-05,3.0455304085499916e-05,4.170936296999154e-05,4.745715824232441e-05,9.150211614001323e-05,0.00017332670378606606,0.0004419264459325407
22,1,1.992100477218628,1.983673095703125,1.9535346031188965,1.928719162940979,1.8949909210205078,1.7737241983413696,1.767592191696167,1.7675918340682983,1.711181879043579,1.6920604705810547,1.5816625356674194,1.5126419067382812,1.4342586994171143,1.4342583417892456,1.369431972503662,1.2043113708496094,1.1183929443359375,1.0000004768371582,1.0000003576278687,1.000000238418579,1.000000238418579,1.0000001192092896,0.9999998807907104,0.9999994039535522,0.8928869962692261,0.7328962087631226,0.6346598863601685,0.5657423734664917,0.5657413005828857,0.5394892692565918,1.225378582208246e-07,2.7931986763450675e-05,3.6248227553791195e-05,8.019070340655786e-05,0.00017844436145357358,0.0003240093097750794,0.0003889317890812096,0.00046237081081986343,0.0006516868598716424,0.0007553187467453669,0.0013101188740297237
23,0,1.9920992851257324,1.9836056232452393,1.9486712217330933,1.9285790920257568,1.8722302913665771,1.767592430114746,1.7675917148590088,1.7604117393493652,1.7070287466049194,1.6795856952667236,1.5761162042617798,1.5036430358886719,1.4342588186264038,1.4342583417892456,1.368936538696289,1.200568437576294,1.1156867742538452,1.0000004768371582,1.000000238418579,1.0000001192092896,1.0,1.0,0.9999995827674866,0.8947254419326782,0.7438973188400269,0.6348617076873779,0.5657415986061096,0.5657413005828857,0.539676308631897,0.42733120918273926,3.728799636006589e-05,0.00011193527581969391,0.00012333713221604522,0.0003179023222637786,0.00044744007494009874,0.0007277401788223496,0.0008355968840556077,0.0009598207352709164,0.0012059799852076655,0.0013533513040934282,0.0018243388817567262
24,0,1.9920985698699951,1.9835487604141235,1.944757103919983,1.9284504652023315,1.840562343597412,1.767591953277588,1.7675915956497192,1.7399225234985352,1.703169584274292,1.623378038406372,1.55031418800354,1.4342588186264038,1.4342585802078247,1.3958630561828613,1.3521250486373901,1.166780710220337,1.0000003576278687,1.0000003576278687,1.0000001192092896,1.0000001192092896,0.9999997615814209,0.9999995231628418,0.9999990463256836,0.8384382724761963,0.6360346078872681,0.5657416582107544,0.5657414793968201,0.5425536632537842,0.4900315999984741,0.4067537784576416,6.840894697491117e-05,0.00017680842226708223,0.00022328981500158992,0.00046801677282731584,0.00078399652799978,0.0008843029300587967,0.001149692664507764,0.0013117958568588488,0.0017413644429015711,0.0018592884918702621,0.0025276067551103115
25,0,1.9920985698699951,1.9835487604141235,1.944757103919983,1.9284504652023315,1.840562343597412,1.767591953277588,1.7675915956497192,1.7399225234985352,1.703169584274292,1.623378038406372,1.55031418800354,1.4342588186264038,1.4342585802078247,1.3958630561828613,1.3521250486373901,1.166780710220337,1.0000003576278687,1.0000003576278687,1.0000001192092896,1.0000001192092896,0.9999997615814209,0.9999995231628418,0.9999990463256836,0.8384382724761963,0.6360346078872681,0.5657416582107544,0.5657414793968201,0.5425536632537842,0.4900315999984741,0.4067537784576416,6.840894697491117e-05,0.00017680842226708223,0.00022328981500158992,0.00046801677282731584,0.00078399652799978,0.0008843029300587967,0.001149692664507764,0.0013117958568588488,0.0017413644429015711,0.0018592884918702621,0.0025276067551103115
26,1,1.9921185970306396,1.987508773803711,1.9818230867385864,1.9343230724334717,1.9277584552764893,1.8660258054733276,1.8376678228378296,1.7675925493240356,1.767591953277588,1.7608952522277832,1.7088394165039062,1.688285231590271,1.5811846256256104,1.5125588178634644,1.4342596530914307,1.4342585802078247,1.3694660663604736,1.2047441005706787,1.118708848953247,1.0000009536743164,1.0000005960464478,1.0000004768371582,1.0000003576278687,1.0000003576278687,1.0000003576278687,1.000000238418579,1.000000238418579,1.0000001192092896,1.0000001192092896,1.0000001192092896,3.302796350645138e-09,2.8149256941471107e-08,1.3941749540507514e-07,1.7585177919479526e-07,1.1199255399033302e-06,1.4409435744177612e-06,5.3678829351724825e-06,2.2761914204317803e-05,2.7786936168344717e-05,3.0143288540566483e-05,3.272756869550897e-05
27,0,1.9921127557754517,1.9865331649780273,1.981530785560608,1.937015414237976,1.9281611442565918,1.8696537017822266,1.7755175828933716,1.7675917148590088,1.7675913572311401,1.7133948802947998,1.6952993869781494,1.607108473777771,1.5763468742370605,1.5113677978515625,1.4342583417892456,1.4342581033706665,1.3694651126861572,1.2048215866088867,1.1187682151794434,1.0000004768371582,1.0000003576278687,1.000000238418579,1.000000238418579,1.0,0.9999999403953552,0.9999998807907104,0.9999996423721313,0.9999995231628418,0.999999463558197,0.8926314115524292,6.962851950200602e-09,6.12280753232592e-08,1.4597186787177584e-07,4.561325218516115e-07,4.548722226188633e-06,8.411857709890936e-06,1.3422033654694731e-05,2.4781817415915305e-05,2.895452257538917e-05,3.0272138725456104e-05,3.2238866056813916e-05
28,1,1.992102026939392,1.9838590621948242,1.9641454219818115,1.9290927648544312,1.9159929752349854,1.787886381149292,1.7675918340682983,1.7675915956497192,1.7185249328613281,1.698575735092163,1.6019505262374878,1.5614982843399048,1.5031490325927734,1.4342586994171143,1.434258222579956,1.3693164587020874,1.2041198015213013,1.1183528900146484,1.0000003576278687,1.0,1.0,0.9999999403953552,0.9999997615814209,0.9999996423721313,0.9999992847442627,0.8929089307785034,0.7339572906494141,0.6347103118896484,0.5657415390014648,0.5657413601875305,7.789024400305444e-09,3.443631387504942e-06,2.5541933426310392e-05,3.5328387250794316e-05,4.278608451665183e-05,8.425938470890985e-05,0.0002065635964856154,0.0003297625964959218,0.0004387993825344988,0.0006054671042714659,0.0008553736837558901
29,0,1.9923913478851318,1.991814136505127,1.982923984527588,1.9407293796539307,1.9283920526504517,1.8799266815185547,1.7787977457046509,1.7675925493240356,1.7675920724868774,1.767591953277588,1.7201536893844604,1.7032896280288696,1.6839417219161987,1.5822632312774658,1.5142935514450073,1.4342588186264038,1.4342586994171143,1.4342585802078247,1.3841780424118042,1.3694288730621338,1.2607916593551636,1.2031121253967285,1.118251085281372,1.0000009536743164,1.0000008344650269,1.0000003576278687,1.000000238418579,1.0,0.9999995231628418,0.999999463558197,6.962661170678369e-09,8.497119820019973e-08,1.4180899653499547e-07,1.5090010459686586e-07,3.268775064817591e-07,5.678271786421191e-07,1.3460672463825678e-06,1.959326458035516e-06,1.7216126714059644e-05,2.917295537300854e-05,3.0328069988204128e-05
30,0,1.9923912286758423,1.9918140172958374,1.9829238653182983,1.9407292604446411,1.9283920526504517,1.8799266815185547,1.7787977457046509,1.767592191696167,1.7675920724868774,1.7675915956497192,1.7201536893844604,1.703289270401001,1.6839414834976196,1.5822631120681763,1.5142935514450073,1.434259057044983,1.4342585802078247,1.434258222579956,1.3841784000396729,1.3694288730621338,1.2607917785644531,1.2031121253967285,1.118251085281372,1.0000009536743164,1.0000005960464478,1.0000003576278687,1.0000003576278687,0.9999998807907104,0.9999997019767761,0.9999992251396179,6.962673038714729e-09,8.49714520599156e-08,1.418087018761898e-07,1.5090005964650648e-07,3.268769838775267e-07,5.678263837910679e-07,1.346067075127703e-06,1.9593254537020064e-06,1.7216135852119063e-05,2.917308994146652e-05,3.0327913595788013e-05
31,0,1.9921064376831055,1.9844223260879517,1.9752137660980225,1.9300882816314697,1.9245573282241821,1.8106530904769897,1.777875304222107,1.767592191696167,1.767591953277588,1.7184770107269287,1.6985646486282349,1.592481017112732,1.5317530632019043,1.4342585802078247,1.4342581033706665,1.426155924797058,1.367584466934204,1.1994473934173584,1.1154322624206543,1.0000004768371582,1.000000238418579,1.0,0.9999999403953552,0.9999998807907104,0.9999998807907104,0.9999997615814209,0.9999997615814209,0.8948687314987183,0.7498105764389038,0.6352005004882812,7.800491956882059e-09,7.651480537208888e-07,7.674293516472522e-06,2.162734317051944e-05,2.6111483243164188e-05,3.097870036800316e-05,3.698582269170323e-05,4.396144937340682e-05,8.114435031920682e-05,0.00013918504266056584,0.0004348664260325337
32,0,1.9921051263809204,1.9841984510421753,1.9729524850845337,1.9299100637435913,1.9240474700927734,1.8025929927825928,1.767592191696167,1.767592191696167,1.7329990863800049,1.7033412456512451,1.6629608869552612,1.577866554260254,1.5095139741897583,1.4342588186264038,1.4342586994171143,1.3693692684173584,1.2041893005371094,1.1183664798736572,1.000001072883606,1.000000238418579,1.0000001192092896,1.0000001192092896,1.0,1.0,0.9999997615814209,0.9999996423721313,0.9999996423721313,0.8929016590118408,0.7335492372512817,0.634688138961792,7.788329757986189e-09,1.4519344728385583e-06,9.973313501215708e-06,2.2573074149339418e-05,3.0272477716493988e-05,3.0455260374328908e-05,4.1709165939754596e-05,4.7457329187684866e-05,9.150198457454305e-05,0.00017332644630602676,0.00044192528855571716
33,1,1.9927496910095215,1.991957426071167,1.9829238653182983,1.9516533613204956,1.929368495941162,1.9220426082611084,1.8016875982284546,1.7675923109054565,1.767591953277588,1.7675914764404297,1.7448559999465942,1.719983458518982,1.7002092599868774,1.6213572025299072,1.5685135126113892,1.5040642023086548,1.434259057044983,1.4342588186264038,1.4342583417892456,1.379516839981079,1.3686953783035278,1.245854139328003,1.1954336166381836,1.1150226593017578,1.0000011920928955,1.0000007152557373,1.0000007152557373,1.0000003576278687,0.9999998807907104,0.9999998211860657,6.962681776503327e-09,1.0219212368201632e-07,1.4174566939256273e-07,1.5348435404409568e-07,3.280651729242314e-07,7.852559689887056e-07,1.4264036624276684e-06,2.1150912098372845e-06,1.1402320504522221e-05,2.193963145155033e-05,2.9881329682960484e-05
34,0,1.9927849769592285,1.987744688987732,1.945800542831421,1.9289474487304688,1.843070387840271,1.8428001403808594,1.8112578392028809,1.7675917148590088,1.712247371673584,1.6450374126434326,1.5930699110031128,1.5646467208862305,1.5366672277450562,1.4529175758361816,1.434258222579956,1.304574728012085,1.1371452808380127,1.0000007152557373,1.0000003576278687,1.000000238418579,1.0000001192092896,1.0000001192092896,1.0000001192092896,1.0,1.0,1.0,1.0,0.9999998807907104,0.8671048879623413,0.6681482791900635,9.659582135553468e-09,6.490042708908147e-07,6.477810877068208e-06,1.330666403551574e-05,2.358356033096291e-05,2.5152106132274727e-05,3.0276329351223366e-05,3.636959860166943e-05,4.1202638584284e-05,0.00011944363101225731,0.0003171995387323149
